Load data info from ./datainfo/train_df_6_5.pickle
Number of samples in training dataset: 16315
Number of samples in validation dataset: 4075

Moving model to GPU...

Loaded weights from: ./models/t000102050809_v04060710_im184x608_s5x7_b8_rnn1000_optAdagrad_lr0.0005.model.train

Begin training model...

Batch Number 785 Loss: 4.038
Batch Number 786 Loss: 25.456
Batch Number 787 Loss: 7.874
Batch Number 788 Loss: 3.400
Batch Number 789 Loss: 5.891
Batch Number 790 Loss: 1.443
Batch Number 791 Loss: 3.966
Batch Number 792 Loss: 1.905
Batch Number 793 Loss: 2.225
Batch Number 794 Loss: 4.939
Batch Number 795 Loss: 2.501
Batch Number 796 Loss: 2.037
Batch Number 797 Loss: 1.958
Batch Number 798 Loss: 3.276
Batch Number 799 Loss: 2.533
Batch Number 800 Loss: 18.827
Batch Number 801 Loss: 8.423
Batch Number 802 Loss: 11.816
Batch Number 803 Loss: 10.296
Batch Number 804 Loss: 1.826
Batch Number 805 Loss: 2.088
Batch Number 806 Loss: 7.859
Batch Number 807 Loss: 5.157
Batch Number 808 Loss: 4.486
Batch Number 809 Loss: 2.808
Batch Number 810 Loss: 1.753
Batch Number 811 Loss: 5.182
Batch Number 812 Loss: 3.388
Batch Number 813 Loss: 2.730
Batch Number 814 Loss: 3.825
Batch Number 815 Loss: 6.026
Batch Number 816 Loss: 6.861
Batch Number 817 Loss: 5.006
Batch Number 818 Loss: 5.408
Batch Number 819 Loss: 3.117
Batch Number 820 Loss: 19.916
Batch Number 821 Loss: 2.778
Batch Number 822 Loss: 10.922
Batch Number 823 Loss: 1.216
Batch Number 824 Loss: 13.473
Batch Number 825 Loss: 1.572
Batch Number 826 Loss: 44.605
Batch Number 827 Loss: 3.823
Batch Number 828 Loss: 12.986
Batch Number 829 Loss: 2.931
Batch Number 830 Loss: 3.028
Batch Number 831 Loss: 6.316
Batch Number 832 Loss: 16.234
Batch Number 833 Loss: 2.884
Batch Number 834 Loss: 2.281
Batch Number 835 Loss: 3.016
Batch Number 836 Loss: 11.572
Batch Number 837 Loss: 4.991
Batch Number 838 Loss: 5.415
Batch Number 839 Loss: 2.225
Batch Number 840 Loss: 2.666
Batch Number 841 Loss: 2.859
Batch Number 842 Loss: 8.282
Batch Number 843 Loss: 7.324
Batch Number 844 Loss: 1.758
Batch Number 845 Loss: 1.858
Batch Number 846 Loss: 16.001
Batch Number 847 Loss: 6.489
Batch Number 848 Loss: 2.695
Batch Number 849 Loss: 8.784
Batch Number 850 Loss: 3.354
Batch Number 851 Loss: 3.701
Batch Number 852 Loss: 4.245
Batch Number 853 Loss: 6.513
Batch Number 854 Loss: 16.118
Batch Number 855 Loss: 1.148
Batch Number 856 Loss: 10.364
Batch Number 857 Loss: 2.409
Batch Number 858 Loss: 2.376
Batch Number 859 Loss: 6.089
Batch Number 860 Loss: 12.802
Batch Number 861 Loss: 3.557
Batch Number 862 Loss: 2.590
Batch Number 863 Loss: 14.989
Batch Number 864 Loss: 5.852
Batch Number 865 Loss: 9.080
Batch Number 866 Loss: 5.944
Batch Number 867 Loss: 5.113
Batch Number 868 Loss: 1.789
Batch Number 869 Loss: 4.846
Batch Number 870 Loss: 1.745
Batch Number 871 Loss: 4.598
Batch Number 872 Loss: 2.176
Batch Number 873 Loss: 4.749
Batch Number 874 Loss: 4.995
Batch Number 875 Loss: 3.377
Batch Number 876 Loss: 6.147
Batch Number 877 Loss: 2.720
Batch Number 878 Loss: 12.879
Batch Number 879 Loss: 7.509
Batch Number 880 Loss: 5.733
Batch Number 881 Loss: 5.773
Batch Number 882 Loss: 4.803
Batch Number 883 Loss: 2.241
Batch Number 884 Loss: 3.788
Batch Number 885 Loss: 2.931
Batch Number 886 Loss: 3.917
Batch Number 887 Loss: 7.635
Batch Number 888 Loss: 4.381
Batch Number 889 Loss: 6.231
Batch Number 890 Loss: 2.157
Batch Number 891 Loss: 3.535
Batch Number 892 Loss: 8.477
Batch Number 893 Loss: 3.979
Batch Number 894 Loss: 2.909
Batch Number 895 Loss: 2.046
Batch Number 896 Loss: 2.665
Batch Number 897 Loss: 2.253
Batch Number 898 Loss: 5.455
Batch Number 899 Loss: 6.499
Batch Number 900 Loss: 17.223
Batch Number 901 Loss: 4.515
Batch Number 902 Loss: 4.795
Batch Number 903 Loss: 2.908
Batch Number 904 Loss: 3.940
Batch Number 905 Loss: 2.206
Batch Number 906 Loss: 11.827
Batch Number 907 Loss: 5.249
Batch Number 908 Loss: 4.555
Batch Number 909 Loss: 1.874
Batch Number 910 Loss: 8.210
Batch Number 911 Loss: 6.074
Batch Number 912 Loss: 5.702
Batch Number 913 Loss: 3.510
Batch Number 914 Loss: 5.210
Batch Number 915 Loss: 2.909
Batch Number 916 Loss: 2.304
Batch Number 917 Loss: 1.545
Batch Number 918 Loss: 3.137
Batch Number 919 Loss: 3.152
Batch Number 920 Loss: 5.462
Batch Number 921 Loss: 2.964
Batch Number 922 Loss: 5.582
Batch Number 923 Loss: 3.807
Batch Number 924 Loss: 4.752
Batch Number 925 Loss: 2.019
Batch Number 926 Loss: 39.569
Batch Number 927 Loss: 3.452
Batch Number 928 Loss: 21.876
Batch Number 929 Loss: 3.321
Batch Number 930 Loss: 4.830
Batch Number 931 Loss: 2.422
Batch Number 932 Loss: 3.218
Batch Number 933 Loss: 3.938
Batch Number 934 Loss: 7.307
Batch Number 935 Loss: 4.264
Batch Number 936 Loss: 7.302
Batch Number 937 Loss: 3.684
Batch Number 938 Loss: 8.626
Batch Number 939 Loss: 1.461
Batch Number 940 Loss: 3.156
Batch Number 941 Loss: 6.766
Batch Number 942 Loss: 3.696
Batch Number 943 Loss: 3.636
Batch Number 944 Loss: 4.221
Batch Number 945 Loss: 2.308
Batch Number 946 Loss: 6.365
Batch Number 947 Loss: 7.756
Batch Number 948 Loss: 6.114
Batch Number 949 Loss: 6.614
Batch Number 950 Loss: 4.921
Batch Number 951 Loss: 1.905
Batch Number 952 Loss: 6.175
Batch Number 953 Loss: 2.726
Batch Number 954 Loss: 10.420
Batch Number 955 Loss: 4.398
Batch Number 956 Loss: 5.047
Batch Number 957 Loss: 8.064
Batch Number 958 Loss: 4.526
Batch Number 959 Loss: 2.014
Batch Number 960 Loss: 5.861
Batch Number 961 Loss: 3.199
Batch Number 962 Loss: 8.290
Batch Number 963 Loss: 2.317
Batch Number 964 Loss: 4.066
Batch Number 965 Loss: 4.058
Batch Number 966 Loss: 2.567
Batch Number 967 Loss: 10.590
Batch Number 968 Loss: 9.655
Batch Number 969 Loss: 5.063
Batch Number 970 Loss: 3.568
Batch Number 971 Loss: 7.593
Batch Number 972 Loss: 1.593
Batch Number 973 Loss: 6.460
Batch Number 974 Loss: 2.804
Batch Number 975 Loss: 4.652
Batch Number 976 Loss: 8.956
Batch Number 977 Loss: 33.742
Batch Number 978 Loss: 2.771
Batch Number 979 Loss: 4.378
Batch Number 980 Loss: 4.557
Batch Number 981 Loss: 7.353
Batch Number 982 Loss: 4.438
Batch Number 983 Loss: 4.847
Batch Number 984 Loss: 4.326
Batch Number 985 Loss: 8.914
Batch Number 986 Loss: 1.112
Batch Number 987 Loss: 5.668
Batch Number 988 Loss: 9.297
Batch Number 989 Loss: 1.952
Batch Number 990 Loss: 8.854
Batch Number 991 Loss: 6.675
Batch Number 992 Loss: 2.891
Batch Number 993 Loss: 3.455
Batch Number 994 Loss: 7.249
Batch Number 995 Loss: 0.862
Batch Number 996 Loss: 4.045
Batch Number 997 Loss: 4.674
Batch Number 998 Loss: 3.199
Batch Number 999 Loss: 5.011
Batch Number 1000 Loss: 4.083
Batch Number 1001 Loss: 3.352
Batch Number 1002 Loss: 1.250
Batch Number 1003 Loss: 3.336
Batch Number 1004 Loss: 10.823
Batch Number 1005 Loss: 3.027
Batch Number 1006 Loss: 5.817
Batch Number 1007 Loss: 2.944
Batch Number 1008 Loss: 6.442
Batch Number 1009 Loss: 5.260
Batch Number 1010 Loss: 5.727
Batch Number 1011 Loss: 3.017
Batch Number 1012 Loss: 13.991
Batch Number 1013 Loss: 5.638
Batch Number 1014 Loss: 3.207
Batch Number 1015 Loss: 2.249
Batch Number 1016 Loss: 4.237
Batch Number 1017 Loss: 2.742
Batch Number 1018 Loss: 2.454
Batch Number 1019 Loss: 6.490
Batch Number 1020 Loss: 1.799
Batch Number 1021 Loss: 4.650
Batch Number 1022 Loss: 3.611
Batch Number 1023 Loss: 4.237
Batch Number 1024 Loss: 4.074
Batch Number 1025 Loss: 4.244
Batch Number 1026 Loss: 3.987
Batch Number 1027 Loss: 2.198
Batch Number 1028 Loss: 4.541
Batch Number 1029 Loss: 2.554
Batch Number 1030 Loss: 8.704
Batch Number 1031 Loss: 7.832
Batch Number 1032 Loss: 3.363
Batch Number 1033 Loss: 1.617
Batch Number 1034 Loss: 3.739
Batch Number 1035 Loss: 3.968
Batch Number 1036 Loss: 7.179
Batch Number 1037 Loss: 1.628
Batch Number 1038 Loss: 3.920
Batch Number 1039 Loss: 5.895
Batch Number 1040 Loss: 1.567
Batch Number 1041 Loss: 6.526
Batch Number 1042 Loss: 1.488
Batch Number 1043 Loss: 4.503
Batch Number 1044 Loss: 4.106
Batch Number 1045 Loss: 6.123
Batch Number 1046 Loss: 7.728
Batch Number 1047 Loss: 2.390
Batch Number 1048 Loss: 10.335
Batch Number 1049 Loss: 5.278
Batch Number 1050 Loss: 5.871
Batch Number 1051 Loss: 3.846
Batch Number 1052 Loss: 4.714
Batch Number 1053 Loss: 16.633
Batch Number 1054 Loss: 6.574
Batch Number 1055 Loss: 1.557
Batch Number 1056 Loss: 4.178
Batch Number 1057 Loss: 4.376
Batch Number 1058 Loss: 13.922
Batch Number 1059 Loss: 3.658
Batch Number 1060 Loss: 14.401
Batch Number 1061 Loss: 2.968
Batch Number 1062 Loss: 6.891
Batch Number 1063 Loss: 2.380
Batch Number 1064 Loss: 4.592
Batch Number 1065 Loss: 4.130
Batch Number 1066 Loss: 5.141
Batch Number 1067 Loss: 2.726
Batch Number 1068 Loss: 5.055
Batch Number 1069 Loss: 7.386
Batch Number 1070 Loss: 3.065
Batch Number 1071 Loss: 2.440
Batch Number 1072 Loss: 1.511
Batch Number 1073 Loss: 3.440
Batch Number 1074 Loss: 1.993
Batch Number 1075 Loss: 1.248
Batch Number 1076 Loss: 1.198
Batch Number 1077 Loss: 4.240
Batch Number 1078 Loss: 2.346
Batch Number 1079 Loss: 26.961
Batch Number 1080 Loss: 11.222
Batch Number 1081 Loss: 7.712
Batch Number 1082 Loss: 1.535
Batch Number 1083 Loss: 3.659
Batch Number 1084 Loss: 5.673
Batch Number 1085 Loss: 3.572
Batch Number 1086 Loss: 4.268
Batch Number 1087 Loss: 1.258
Batch Number 1088 Loss: 2.466
Batch Number 1089 Loss: 12.290
Batch Number 1090 Loss: 2.075
Batch Number 1091 Loss: 4.154
Batch Number 1092 Loss: 4.144
Batch Number 1093 Loss: 4.308
Batch Number 1094 Loss: 2.978
Batch Number 1095 Loss: 34.948
Batch Number 1096 Loss: 2.665
Batch Number 1097 Loss: 6.992
Batch Number 1098 Loss: 7.741
Batch Number 1099 Loss: 1.573
Batch Number 1100 Loss: 3.416
Batch Number 1101 Loss: 1.414
Batch Number 1102 Loss: 0.994
Batch Number 1103 Loss: 2.675
Batch Number 1104 Loss: 1.566
Batch Number 1105 Loss: 2.220
Batch Number 1106 Loss: 0.994
Batch Number 1107 Loss: 6.750
Batch Number 1108 Loss: 4.798
Batch Number 1109 Loss: 8.462
Batch Number 1110 Loss: 2.097
Batch Number 1111 Loss: 2.984
Batch Number 1112 Loss: 1.164
Batch Number 1113 Loss: 4.946
Batch Number 1114 Loss: 2.226
Batch Number 1115 Loss: 1.869
Batch Number 1116 Loss: 6.569
Batch Number 1117 Loss: 1.994
Batch Number 1118 Loss: 1.364
Batch Number 1119 Loss: 5.832
Batch Number 1120 Loss: 2.492
Batch Number 1121 Loss: 1.565
Batch Number 1122 Loss: 10.261
Batch Number 1123 Loss: 2.527
Batch Number 1124 Loss: 2.398
Batch Number 1125 Loss: 1.892
Batch Number 1126 Loss: 4.686
Batch Number 1127 Loss: 8.523
Batch Number 1128 Loss: 2.932
Batch Number 1129 Loss: 2.765
Batch Number 1130 Loss: 7.211
Batch Number 1131 Loss: 8.732
Batch Number 1132 Loss: 4.213
Batch Number 1133 Loss: 2.170
Batch Number 1134 Loss: 5.703
Batch Number 1135 Loss: 2.692
Batch Number 1136 Loss: 4.504
Batch Number 1137 Loss: 6.314
Batch Number 1138 Loss: 2.179
Batch Number 1139 Loss: 2.683
Batch Number 1140 Loss: 1.612
Batch Number 1141 Loss: 6.270
Batch Number 1142 Loss: 2.763
Batch Number 1143 Loss: 2.055
Batch Number 1144 Loss: 2.951
Batch Number 1145 Loss: 3.047
Batch Number 1146 Loss: 5.763
Batch Number 1147 Loss: 4.665
Batch Number 1148 Loss: 3.120
Batch Number 1149 Loss: 3.423
Batch Number 1150 Loss: 8.642
Batch Number 1151 Loss: 3.264
Batch Number 1152 Loss: 5.558
Batch Number 1153 Loss: 1.258
Batch Number 1154 Loss: 5.701
Batch Number 1155 Loss: 3.548
Batch Number 1156 Loss: 3.191
Batch Number 1157 Loss: 1.925
Batch Number 1158 Loss: 9.498
Batch Number 1159 Loss: 2.241
Batch Number 1160 Loss: 1.579
Batch Number 1161 Loss: 13.811
Batch Number 1162 Loss: 6.945
Batch Number 1163 Loss: 4.541
Batch Number 1164 Loss: 16.984
Batch Number 1165 Loss: 5.447
Batch Number 1166 Loss: 9.297
Batch Number 1167 Loss: 3.896
Batch Number 1168 Loss: 3.616
Batch Number 1169 Loss: 4.518
Batch Number 1170 Loss: 1.748
Batch Number 1171 Loss: 7.075
Batch Number 1172 Loss: 3.406
Batch Number 1173 Loss: 8.637
Batch Number 1174 Loss: 5.272
Batch Number 1175 Loss: 5.934
Batch Number 1176 Loss: 1.706
Batch Number 1177 Loss: 2.128
Batch Number 1178 Loss: 3.272
Batch Number 1179 Loss: 2.197
Batch Number 1180 Loss: 5.033
Batch Number 1181 Loss: 2.903
Batch Number 1182 Loss: 4.145
Batch Number 1183 Loss: 1.329
Batch Number 1184 Loss: 3.332
Batch Number 1185 Loss: 3.577
Batch Number 1186 Loss: 1.700
Batch Number 1187 Loss: 2.161
Batch Number 1188 Loss: 2.357
Batch Number 1189 Loss: 3.075
Batch Number 1190 Loss: 2.641
Batch Number 1191 Loss: 2.892
Batch Number 1192 Loss: 1.734
Batch Number 1193 Loss: 1.089
Batch Number 1194 Loss: 2.420
Batch Number 1195 Loss: 2.276
Batch Number 1196 Loss: 0.886
Batch Number 1197 Loss: 3.691
Batch Number 1198 Loss: 6.909
Batch Number 1199 Loss: 2.420
Batch Number 1200 Loss: 3.345
Batch Number 1201 Loss: 4.749
Batch Number 1202 Loss: 1.500
Batch Number 1203 Loss: 2.444
Batch Number 1204 Loss: 2.878
Batch Number 1205 Loss: 2.634
Batch Number 1206 Loss: 1.927
Batch Number 1207 Loss: 5.527
Batch Number 1208 Loss: 1.077
Batch Number 1209 Loss: 2.816
Batch Number 1210 Loss: 1.327
Batch Number 1211 Loss: 1.670
Batch Number 1212 Loss: 3.632
Batch Number 1213 Loss: 5.931
Batch Number 1214 Loss: 0.708
Batch Number 1215 Loss: 5.511
Batch Number 1216 Loss: 3.946
Batch Number 1217 Loss: 7.149
Batch Number 1218 Loss: 3.157
Batch Number 1219 Loss: 3.416
Batch Number 1220 Loss: 13.963
Batch Number 1221 Loss: 0.698
Batch Number 1222 Loss: 5.717
Batch Number 1223 Loss: 4.236
Batch Number 1224 Loss: 3.598
Batch Number 1225 Loss: 1.680
Batch Number 1226 Loss: 2.995
Batch Number 1227 Loss: 3.153
Batch Number 1228 Loss: 7.126
Batch Number 1229 Loss: 1.783
Batch Number 1230 Loss: 23.491
Batch Number 1231 Loss: 3.479
Batch Number 1232 Loss: 2.274
Batch Number 1233 Loss: 18.858
Batch Number 1234 Loss: 3.413
Batch Number 1235 Loss: 5.224
Batch Number 1236 Loss: 2.587
Batch Number 1237 Loss: 13.111
Batch Number 1238 Loss: 1.719
Batch Number 1239 Loss: 5.574
Batch Number 1240 Loss: 3.717
Batch Number 1241 Loss: 8.351
Batch Number 1242 Loss: 2.389
Batch Number 1243 Loss: 0.931
Batch Number 1244 Loss: 2.031
Batch Number 1245 Loss: 10.298
Batch Number 1246 Loss: 2.517
Batch Number 1247 Loss: 2.443
Batch Number 1248 Loss: 2.800
Batch Number 1249 Loss: 1.572
Batch Number 1250 Loss: 8.716
Batch Number 1251 Loss: 5.213
Batch Number 1252 Loss: 5.155
Batch Number 1253 Loss: 8.160
Batch Number 1254 Loss: 7.567
Batch Number 1255 Loss: 5.226
Batch Number 1256 Loss: 3.855
Batch Number 1257 Loss: 2.257
Batch Number 1258 Loss: 2.620
Batch Number 1259 Loss: 1.634
Batch Number 1260 Loss: 1.090
Batch Number 1261 Loss: 8.882
Batch Number 1262 Loss: 2.563
Batch Number 1263 Loss: 1.702
Batch Number 1264 Loss: 2.294
Batch Number 1265 Loss: 1.994
Batch Number 1266 Loss: 16.830
Batch Number 1267 Loss: 6.669
Batch Number 1268 Loss: 3.541
Batch Number 1269 Loss: 5.899
Batch Number 1270 Loss: 6.997
Batch Number 1271 Loss: 4.976
Batch Number 1272 Loss: 3.256
Batch Number 1273 Loss: 2.238
Batch Number 1274 Loss: 4.423
Batch Number 1275 Loss: 1.542
Batch Number 1276 Loss: 1.671
Batch Number 1277 Loss: 5.228
Batch Number 1278 Loss: 3.119
Batch Number 1279 Loss: 3.320
Batch Number 1280 Loss: 2.087
Batch Number 1281 Loss: 1.570
Batch Number 1282 Loss: 15.408
Batch Number 1283 Loss: 12.380
Batch Number 1284 Loss: 2.700
Batch Number 1285 Loss: 3.172
Batch Number 1286 Loss: 2.040
Batch Number 1287 Loss: 2.954
Batch Number 1288 Loss: 5.880
Batch Number 1289 Loss: 3.053
Batch Number 1290 Loss: 4.896
Batch Number 1291 Loss: 6.152
Batch Number 1292 Loss: 1.393
Batch Number 1293 Loss: 2.125
Batch Number 1294 Loss: 2.792
Batch Number 1295 Loss: 3.805
Batch Number 1296 Loss: 3.694
Batch Number 1297 Loss: 3.463
Batch Number 1298 Loss: 3.373
Batch Number 1299 Loss: 3.324
Batch Number 1300 Loss: 2.241
Batch Number 1301 Loss: 1.381
Batch Number 1302 Loss: 3.048
Batch Number 1303 Loss: 4.690
Batch Number 1304 Loss: 2.542
Batch Number 1305 Loss: 1.110
Batch Number 1306 Loss: 3.045
Batch Number 1307 Loss: 6.355
Batch Number 1308 Loss: 4.379
Batch Number 1309 Loss: 24.689
Batch Number 1310 Loss: 5.186
Batch Number 1311 Loss: 3.873
Batch Number 1312 Loss: 5.662
Batch Number 1313 Loss: 2.825
Batch Number 1314 Loss: 5.894
Batch Number 1315 Loss: 3.641
Batch Number 1316 Loss: 2.232
Batch Number 1317 Loss: 10.170
Batch Number 1318 Loss: 3.281
Batch Number 1319 Loss: 3.653
Batch Number 1320 Loss: 1.755
Batch Number 1321 Loss: 6.139
Batch Number 1322 Loss: 4.013
Batch Number 1323 Loss: 1.298
Batch Number 1324 Loss: 5.193
Batch Number 1325 Loss: 2.429
Batch Number 1326 Loss: 8.145
Batch Number 1327 Loss: 0.808
Batch Number 1328 Loss: 3.953
Batch Number 1329 Loss: 3.274
Batch Number 1330 Loss: 4.363
Batch Number 1331 Loss: 1.388
Batch Number 1332 Loss: 1.277
Batch Number 1333 Loss: 1.384
Batch Number 1334 Loss: 4.961
Batch Number 1335 Loss: 2.336
Batch Number 1336 Loss: 7.104
Batch Number 1337 Loss: 2.946
Batch Number 1338 Loss: 3.274
Batch Number 1339 Loss: 2.202
Batch Number 1340 Loss: 12.305
Batch Number 1341 Loss: 2.284
Batch Number 1342 Loss: 4.558
Batch Number 1343 Loss: 1.917
Batch Number 1344 Loss: 2.769
Batch Number 1345 Loss: 2.095
Batch Number 1346 Loss: 1.651
Batch Number 1347 Loss: 5.205
Batch Number 1348 Loss: 0.813
Batch Number 1349 Loss: 5.812
Batch Number 1350 Loss: 2.006
Batch Number 1351 Loss: 3.274
Batch Number 1352 Loss: 1.804
Batch Number 1353 Loss: 6.993
Batch Number 1354 Loss: 1.659
Batch Number 1355 Loss: 3.179
Batch Number 1356 Loss: 2.372
Batch Number 1357 Loss: 6.444
Batch Number 1358 Loss: 9.845
Batch Number 1359 Loss: 4.484
Batch Number 1360 Loss: 2.765
Batch Number 1361 Loss: 2.398
Batch Number 1362 Loss: 5.850
Batch Number 1363 Loss: 3.778
Batch Number 1364 Loss: 1.608
Batch Number 1365 Loss: 1.111
Batch Number 1366 Loss: 2.587
Batch Number 1367 Loss: 5.110
Batch Number 1368 Loss: 2.379
Batch Number 1369 Loss: 2.925
Batch Number 1370 Loss: 1.580
Batch Number 1371 Loss: 2.807
Batch Number 1372 Loss: 1.463
Batch Number 1373 Loss: 4.717
Batch Number 1374 Loss: 4.385
Batch Number 1375 Loss: 4.085
Batch Number 1376 Loss: 4.854
Batch Number 1377 Loss: 4.096
Batch Number 1378 Loss: 6.425
Batch Number 1379 Loss: 2.418
Batch Number 1380 Loss: 4.327
Batch Number 1381 Loss: 2.380
Batch Number 1382 Loss: 2.743
Batch Number 1383 Loss: 1.625
Batch Number 1384 Loss: 3.575
Batch Number 1385 Loss: 1.479
Batch Number 1386 Loss: 1.028
Batch Number 1387 Loss: 1.282
Batch Number 1388 Loss: 1.258
Batch Number 1389 Loss: 1.505
Batch Number 1390 Loss: 2.348
Batch Number 1391 Loss: 4.283
Batch Number 1392 Loss: 1.710
Batch Number 1393 Loss: 4.609
Batch Number 1394 Loss: 4.908
Batch Number 1395 Loss: 1.645
Batch Number 1396 Loss: 5.029
Batch Number 1397 Loss: 2.748
Batch Number 1398 Loss: 2.786
Batch Number 1399 Loss: 18.559
Batch Number 1400 Loss: 2.079
Batch Number 1401 Loss: 6.348
Batch Number 1402 Loss: 2.259
Batch Number 1403 Loss: 5.137
Batch Number 1404 Loss: 2.320
Batch Number 1405 Loss: 2.864
Batch Number 1406 Loss: 0.903
Batch Number 1407 Loss: 1.122
Batch Number 1408 Loss: 2.198
Batch Number 1409 Loss: 5.249
Batch Number 1410 Loss: 3.336
Batch Number 1411 Loss: 5.349
Batch Number 1412 Loss: 8.055
Batch Number 1413 Loss: 0.710
Batch Number 1414 Loss: 2.014
Batch Number 1415 Loss: 2.598
Batch Number 1416 Loss: 2.528
Batch Number 1417 Loss: 5.179
Batch Number 1418 Loss: 1.064
Batch Number 1419 Loss: 4.804
Batch Number 1420 Loss: 2.100
Batch Number 1421 Loss: 4.888
Batch Number 1422 Loss: 2.493
Batch Number 1423 Loss: 6.876
Batch Number 1424 Loss: 3.120
Batch Number 1425 Loss: 4.034
Batch Number 1426 Loss: 3.324
Batch Number 1427 Loss: 0.305
Batch Number 1428 Loss: 6.949
Batch Number 1429 Loss: 2.296
Batch Number 1430 Loss: 3.654
Batch Number 1431 Loss: 1.586
Batch Number 1432 Loss: 1.962
Batch Number 1433 Loss: 3.142
Batch Number 1434 Loss: 2.420
Batch Number 1435 Loss: 7.444
Batch Number 1436 Loss: 4.844
Batch Number 1437 Loss: 1.561
Batch Number 1438 Loss: 1.682
Batch Number 1439 Loss: 4.871
Batch Number 1440 Loss: 2.894
Batch Number 1441 Loss: 1.373
Batch Number 1442 Loss: 1.858
Batch Number 1443 Loss: 2.935
Batch Number 1444 Loss: 4.695
Batch Number 1445 Loss: 2.675
Batch Number 1446 Loss: 5.888
Batch Number 1447 Loss: 2.399
Batch Number 1448 Loss: 8.373
Batch Number 1449 Loss: 3.245
Batch Number 1450 Loss: 0.993
Batch Number 1451 Loss: 2.103
Batch Number 1452 Loss: 25.544
Batch Number 1453 Loss: 7.632
Batch Number 1454 Loss: 4.183
Batch Number 1455 Loss: 3.706
Batch Number 1456 Loss: 2.222
Batch Number 1457 Loss: 2.378
Batch Number 1458 Loss: 1.194
Batch Number 1459 Loss: 3.286
Batch Number 1460 Loss: 1.787
Batch Number 1461 Loss: 7.804
Batch Number 1462 Loss: 4.073
Batch Number 1463 Loss: 1.941
Batch Number 1464 Loss: 3.085
Batch Number 1465 Loss: 4.140
Batch Number 1466 Loss: 3.402
Batch Number 1467 Loss: 1.115
Batch Number 1468 Loss: 1.277
Batch Number 1469 Loss: 1.675
Batch Number 1470 Loss: 1.858
Batch Number 1471 Loss: 5.266
Batch Number 1472 Loss: 1.105
Batch Number 1473 Loss: 2.398
Batch Number 1474 Loss: 1.490
Batch Number 1475 Loss: 3.018
Batch Number 1476 Loss: 3.674
Batch Number 1477 Loss: 0.681
Batch Number 1478 Loss: 0.728
Batch Number 1479 Loss: 3.478
Batch Number 1480 Loss: 2.580
Batch Number 1481 Loss: 1.805
Batch Number 1482 Loss: 0.768
Batch Number 1483 Loss: 2.867
Batch Number 1484 Loss: 5.134
Batch Number 1485 Loss: 9.432
Batch Number 1486 Loss: 4.381
Batch Number 1487 Loss: 4.433
Batch Number 1488 Loss: 1.492
Batch Number 1489 Loss: 9.603
Batch Number 1490 Loss: 2.110
Batch Number 1491 Loss: 3.410
Batch Number 1492 Loss: 3.044
Batch Number 1493 Loss: 4.117
Batch Number 1494 Loss: 4.338
Batch Number 1495 Loss: 4.759
Batch Number 1496 Loss: 2.143
Batch Number 1497 Loss: 2.080
Batch Number 1498 Loss: 4.553
Batch Number 1499 Loss: 1.612
Batch Number 1500 Loss: 2.707
Batch Number 1501 Loss: 6.458
Batch Number 1502 Loss: 3.121
Batch Number 1503 Loss: 1.389
Batch Number 1504 Loss: 2.177
Batch Number 1505 Loss: 1.827
Batch Number 1506 Loss: 1.462
Batch Number 1507 Loss: 2.050
Batch Number 1508 Loss: 1.378
Batch Number 1509 Loss: 3.478
Batch Number 1510 Loss: 2.653
Batch Number 1511 Loss: 4.542
